brand,model,version,year,segment,comment,label
toyota,yaris cross,máy xăng,2024,suv,"Tôi mới chạy thử sáng nay , nhìn chung rất ok , cách âm hơi ồn nhưng tôi vẫn chốt mua cho vợ , xong chắc bỏ thêm 3 triệu lót sàn để bớt ồn tí là ok",neutral
geely,coolray,flagship,2025,suv,Xe Geely giờ bán chạy toàn cầu.,positive
byd,atto 3,,2024,suv,Cá nhân tôi thấy 2 cái loa trước thiết kế hơi kỳ về thẩm mỹ và có thể gây vướng.,negative
skoda,slavia,style,2025,sedan,Có cửa sổ trời luôn. Nếu ko nhầm thì đây là xe phân khúc B duy nhất tại thị trường VN có cửa sổ trời.,positive
hyundai,creta,n line,2025,suv,"Giá này vẫn cao, lăn bánh tỉnh khoảng 730-740tr thì đẹp.",negative
mitsubishi,attrage,cvt,2025,sedan,"Màu đỏ nổi bật, đi đường ai cũng ngoái nhìn",positive
geely,coolray,flagship,2025,suv,"Hệ thống an toàn đầy đủ, có giữ làn, nhưng đôi khi báo sai.",neutral
vinfast,vf 6,,2024,suv,Tôi thích xe vinfast hơn là xe Liberty,positive
nissan,almera,,2024,sedan,Mình đã chọn amera 2025 và rất hài lòng,positive
honda,city,1.5 rs,2025,sedan,"Mình cũng chốt con này vì có sensing vs đề nổ từ xa . Láy cao tốc an toàn hơn hẳn , nhàn cái chân cảm giác lái đầm chắc ôm cua tốt . Chê mỗi cái là hơi ồn , màn hình nhỏ với lại hơi nghiêng nên khi ánh nắng chiếu vào không nhìn thấy gì . Chốt lại ổn nhất trong phân khúc , . Đấy là theo cá nhân mình",positive
skoda,kushaq,style,2025,suv,Xe âu nhìn chắc chắn nhỉ!! Thiết kế nội thất đúng chất âu cứng vững,positive
kia,seltos,facelift,2024,suv,Hơn 800 triệu lăn bánh mà chưa có ADAS,negative
vinfast,vf 6,eco,2025,suv,Bị cắt option r,negative
nissan,almera,,2024,sedan,Mình đã chọn và chốt một em almera bản V.,positive
mg,5,std,2024,sedan,Con này giá ngang i10 và morning nhưng khả năng vẫn ngon hơn các bác ạ,positive
toyota,yaris cross,máy xăng,2024,suv,Tai sao 5000km chi 400k.cha noi nay co xao ko troi,negative
kia,seltos,facelift,2024,suv,"Yaris Cross bản xăng giờ lăn bánh có 670tr, con này 800tr :))). Xe Hàn ngáo giá hơn xe Nhật.",negative
skoda,kushaq,style,2025,suv,Treo cứng nhưng ổn định cao tốc.,neutral
honda,city,1.5 rs,2024,sedan,Đèn pha tối.điều hòa không mát nhanh.không có cảm biến trước sau.chức năng sensing ACC thì 60km mới có tác dụng,negative
haval,jolian,,2025,suv,"Vừa đi xem xe về, con xe 719tr mà chắc nịch. Mỗi tội cốp vẫn đóng mở bằng cơm và xưởng dịch vụ ở tỉnh vẫn phải đem qua Hyundai.",neutral
byd,atto 2,,2025,suv,Mới thì hay nhưng vài năm tới thì không ai biết,negative
toyota,yaris cross,máy xăng,2024,suv,"Yaris nội thất quá xấu, toàn nhựa, camera 360 làm cho có, màn hình rất sơ sài, hiển thị kém. Tầm giá này tôi chọn KIA Seltot",negative
skoda,slavia,ambiton,2025,sedan,Nhìn mặt trước ca lăng giống bmw,positive
geely,coolray,flagship,2025,suv,Hệ thống định vị GPS chính xác.,positive
vinfast,vf 6,eco,2025,suv,Giá giờ tầm 630-640 thôi là rẻ qá,positive
vinfast,vf 6,,2024,suv,Rất yêu vin. Đinh mua mà hệ thống phân phối và chính sách bán như shit. Đang cảm thấy nản.,negative
omoda,c5,,2024,suv,giá mà có treo sau đa điểm như Lyn & co 06 thì không còn gì lăn tăn . vì thích ngoại hình và nội thất của chiếc này hơn là 06 nhưng trừ thiết kế thì mọi thì 06 lại hơn đứt kể cả về giá kkk.,neutral
skoda,kushaq,style,2025,suv,"Ra cao tốc, quất 100-120 là biết nhau ngay …",negative
toyota,yaris cross,máy xăng,2024,suv,"Tôi chưa đi thử nên không biết sức mạnh ra sao, nhưng xét về kiểu dáng ngoại thất thì không hầm hố và đẹp bằng kia seltos và sonet",negative
byd,atto 3,,2024,suv,Byd bây giờ có chính sách lắp đặt tặng sạc tại nhà cũng đang tính đổi outlander lấy con seal mà vẫn đắn đo quá,positive
skoda,slavia,style,2025,sedan,Giá hợp lý.hãng xe đến từ châu âu.chĩ là cái tên nghe hơi xa lạ đối với dân vn.nhưng dần sẽ quen thôi.giống như hãng MG dân vn cũng dần quen và sữ dụng.,positive
geely,coolray,flagship,2025,suv,Xe ít lỗi vặt.,positive
honda,city,1.5 rs,2025,sedan,Nếu là tôi tôi chọn Vinfast VF6 Plus. Con này tuổi gì mà đọ,negative
geely,coolray,flagship,2025,suv,"Thiết kế đẹp, tinh giản như thế này sẽ không vừa mắt các KH thích bóng bẩy bling bling",positive
vinfast,vf 6,,2024,suv,VF6 ăn đứt mọi mặt không cần đoán kết quả,positive
omoda,c5,,2024,suv,Quả nội thất nhìn mê thật chứ,positive
toyota,vios,,2025,sedan,vios 2025 nhiều option đấy nhưng dùng khung gầm của daihatsu thì k ăn thua. vỏ lại mỏng như lá lúa ^^,negative
skoda,kushaq,style,2025,suv,Cứ giảm xuống giá hợp lý thì bán đc nhiều . Chứ cứ QC khen hay nhưng giá đắt thì ế dài thế thôi .,negative
skoda,slavia,ambiton,2025,sedan,Vẫn chưa thấy có điểm gì hơn MG5 để mà xuống tiền luôn. Vẫn sài phanh tay cơ mà phần lớn các mẫu xe đều dùng phanh tay điện tử để tiết kiệm không gian rồi,negative
nissan,almera,,2025,sedan,"Ngon, Nissan nên mở thêm nhiều đại lý ở Việt Nam",positive
mazda,cx-3,1.5 luxury,2025,suv,"Mình mới mua dc 2 tháng , luxury , nói chung là đi 4 người ok , mình pn nên lên xe chạy thôi , chớ có chở ai đâu nên cũng chả qt , mình thấy vừa túi tiền",positive
toyota,yaris cross,máy xăng,2024,suv,"Qua vid này cũng nhận ra tương đối nhiều thứ mà Veloz, Yaris Cross chỉ dừng lại ở cái logo Toyota:
1. Cột A xe Toyota từ những đời rất sâu khoảng 15-20 năm Vios, Corolla Altis làm rất mỏng và thoáng. Nhưng DHS thì cột A lớn
2. Chỗ nghỉ chân trái ghế tài. Bọn DHS này làm phần đấy rất mỏng, chỉ bằng 1/2 xe bthg. Khi lái xe mình hay dùng phần đó để căn bánh trái. Toyota họ làm đủ để đặt chân như bao chiếc xe khác
3. Nhựa nội thất. Nếu ko muốn nói phần nhựa trong xe Vios, Corolla Cross rất dày dặn và cao cấp. Bavia nhựa các chi tiết ko hề thấy trên mấy con này. Nhưng ae mở cái hộp đồ ghế phụ con Raize sẽ thấy rất kinh tởm
4. Safety Sense trên Corolla Cross, Camry mình chưa thấy ai phàn nàn. nma trên DHS thấy phàn nàn cái giữ làn: Lúc được lúc không thì thà không có, nhỡ đang dùng vào lúc signal chập chờn sẽ nguy hiểm. Ở video hnay, tính năng phanh giảm thiểu va chạm cũng thấy rất nghi ngại trên YrCr
5. Lquan đến thiết kế,  DHS luôn làm phần yên ngựa và chân ga, phanh ko hợp lý. Nên mình luôn bị cái hiện tượng kích chân phải vào yên ngựa khi vận hành xe.
Đó là những chia sẻ của mình dứoi góc độ chủ xe Corolla Altis (1 chiếc Toyota đúng nghĩa), còn mng trải nghiệm nhiều cả Toy lân DHS có thể bổ sung cho mình. Xin cảm ơn ạ",negative
toyota,corolla cross,v,2024,suv,Thích nhất cross trong tầm giá đó.,positive
geely,coolray,flagship,2025,suv,Chắc bạn bằng tuổi admin nào đó ở 1 bên nào đó mới góp con VF6 khi chỉ có 1/3 tiền. Quan điểm sống khác biệt và cách bạn nói về lựa chọn của bạn đã thấy đẳng cấp khác hẳn rồi :D 1 sub 1 like cho bạn. Mình đang đi xe Nhật nhưng khi lái thử và sờ chạm 1 con xe Tàu thì thật sự bây giờ họ làm tốt thật. Dàn nhựa trong khoang xe có ọp ẹp thi thoảng phát ra âm thanh lỏng lẻo như nội thất mấy con hạng B Nhật không bạn?,positive
skoda,slavia,style,2025,sedan,"Con này mà 1,2 _4 xy lanh thì chắc ko còn j để chê",negative
nissan,almera,,2025,sedan,Khen xe :)),positive
mitsubishi,xforce,ultimate,2024,suv,"Tầm tiền này chắc k con nào nhìn lực hơn được con này, nhìn mặt trước ngoài đường khá lực",positive
skoda,slavia,ambiton,2025,sedan,"Độ cao gầm tới 179 
 Ngang CUV lun",positive
mg,5,std,2024,sedan,Ngon đấy.  Lái xe quá ngon,positive
geely,coolray,flagship,2025,suv,Xe tiết kiệm pin phụ.,positive
vinfast,vf 6,,2024,suv,Xe vinfast cứng rắn nhất,positive
vinfast,vf 6,eco,2025,suv,Độ hoàn thiện rất kém. Sau 3 tháng trải nghiệm không hợp mình đã bán. Vf8 và vf9 khá ổn nhưng so với xe tàu thì phải nhìn nhận thực tế họ làm rất chỉn chu.,negative
kia,seltos,facelift,2024,suv,Giảm tầm 70tr thì giá mới ngon,negative
nissan,almera,,2025,sedan,Phê hơn city,positive
vinfast,vf 6,plus,2025,suv,"Mới mua vf6 plus trắng hồi đầu năm, mới đi được 1 vạn. Nói chung xe đáng tiền trong tầm giá, máy mạnh, lái sướng chỉ mỗi tội treo mềm quá nên người ngồi cùng dễ bị say . Với 1 người dễ tính mới mua xe thì ko cần độ thêm gì, chỉ cần lắp cam hành trình với android box là quá đủ vì mọi thứ về cảm biến hay cam trên xe đã đầy đủ. Ai muốn đẹp hơn thì đầu tư thêm cái yên ngựa hoặc độ thêm độ ngả cho ghế háng sau là được",positive
omoda,c5,,2024,suv,Đẹp tầm nửa tỉ thì quá ok,positive
skoda,slavia,style,2025,sedan,không thể bằng Nissan Almera VL,negative
geely,coolray,flagship,2025,suv,Nội thất màu be sạch sẽ.,positive
toyota,vios,,2025,sedan,"bỏ lốp dự phòng , ghế sau không gặp lại được .....không tăng thêm mà cắt giảm",negative
skoda,slavia,style,2025,sedan,"Chiếc xe này thú vị phết, tiêu chí đáp ứng rất hài hoà và thực tế",positive
toyota,corolla cross,v,2024,suv,"Không hiểu sao mọi người có thể mua con corolla cross được , gần tỷ bé tí ọp à ọp ẹp",negative
mitsubishi,attrage,cvt,2024,sedan,Xe này rất tốt với những người mới lái. Khi đạp nhầm sang chân ga thì máy rồ lên và kịp chuyển về chân phanh khi xe chưa kịp vút.,positive
skoda,slavia,ambiton,2025,sedan,Chiếc xe này rất hợp với những gia đình trẻ có mức thu nhập từ trung bình trở lên. Dong co ngon giống nhu Nissan 4 chỗ nhưng mạnh hơn chiếc nissan rất nhiều rộng hơn Vios của toyota an toàn hơn Toyota. Về mặt chạy xe dịch vụ mua xe này chạy rất tiết kiệm,positive
skoda,kushaq,style,2025,suv,"skoda thật sự là hãng khá tử tế khi nhìn vào thực tế của người Việt, anh em đừng dìm nó nữa",positive
mg,zs,std,2024,suv,"đang phân vân con này với XL7 
 con này thì nhiều công nghệ hơn mà XL7 thì đc cái 7 chỗ thi thoảng cần chở đc cả nhà",positive
honda,city,1.5 rs,2025,sedan,Xe thì vỏ mỏng. Nhìn khoang máy trống hoác.,negative
vinfast,vf 6,eco,2025,suv,"Bản VF6 này nhìn ảnh thì thấy bình thường nhưng ra đường thì thấy còn đẹp hơn Vf7. VF7 chỉ đẹp ở một số góc nhìn nhưng vf6 hài hoà ở mọi góc nhìn. Nhưng con vf6 này hồi tầm này năm ngoái tôi có thuê từ FGF để đi việc cá nhân thì thấy là quạt gió nó hú kinh khủng, khi đi tốc độ cao thì còn đỡ chứ mà đứng yên hay chạy chậm thì nó hú, nó rít nghe như động cơ phản lực luôn. Không biết bây giờ thì sao rồi.",negative
mazda,cx-3,1.5 at,2025,suv,537 lấy được chiếc mazda 2 hatch ngon hơn nhiều nếu nhu cầu là một chiếc xe nhỏ và thực dụng cho cá nhân.,negative
honda,city,1.5 l,2025,sedan,TÔI ĐÁNH GIÁ THÌ NỘI THẤT XẤU,negative
mazda,2,at,2025,sedan,tôi chỉ ước con này tăng thêm 20mm gầm xe,negative
toyota,corolla cross,v,2024,suv,"Cross thông số nhỏ. Nhưng thiết kế đánh lừa thị giác, nhìn khá dài. Nhìn qua qua thì xêm xêm nhau . Trong phân khúc C có em CRV 2024 là đẹp và ngon . Chứ con tucson , Territory và cx5 nó chỉ dc cái rẻ chứ chả czi ngon cả.",neutral
hyundai,creta,n line,2025,suv,Xe đẹp nhưng giá hơi cao so với các hãng khác cùng phân khúc,neutral
toyota,vios,,2025,sedan,"Mẫu này Thái Lan đã chạy đầy đường , nhìn cũng khá đẹp",positive
mazda,cx-3,1.5 deluxe,2025,suv,con này có điểm yếu là bồng bềnh. và tiếng gầm động cơ khá to khi đạp ga. cũng ồn,negative
huyndai,accent,,2024,sedan,"Mình vừa lấy bản AT tiêu chuẩn, cảm giác lái đầm chắc, không gian rộng rãi hơn hẵn Vios.",positive
vinfast,vf 6,plus,2025,suv,Mới đầu cũng phân vân vf6 plus nâg cao và 7eco ( chênh nhau 40tr) . Nhưng khi lái thử 7eco cảm thấy 6plus nâg cao nó vẫn chiều người lái hơn. :D và đã chốt 6plus,positive
kia,seltos,facelift,2024,suv,"Seltos thay đổi khá nhiều, chủ yếu theo xu hướng chung, phù hợp với nhu cầu thị trường",positive
geely,coolray,flagship,2025,suv,"Xe chạy ổn định, không hỏng vặt.",positive
mazda,cx-3,1.5 at,2025,suv,Mazda 2 rẻ hơn,negative
nissan,almera,,2024,sedan,Đi bản cũ rồi giờ nhìn bản mới vẫn thấy ngon,positive
vinfast,vf 6,,2024,suv,Giá 855 nghe nó căng ntn ấy nhỉ,negative
geely,coolray,flagship,2025,suv,Option đọc biển báo.,positive
hyundai,creta,n line,2025,suv,"Xe Creta mới này khá ổn, định giá cũng tốt. Tiếc hộ ae mỗi cái là bản N-line + Cao cấp ko có cốp điện =))))) thôi thì tạo công ăn việc làm cho các xưởng có thêm thu nhập độ cốp cũng được. Xe này phù hợp cho các bạn trẻ chưa hoặc đang có gia đình nhỏ, ngồi hàng 2 cũng thoải mái ko quá chật đâu.",neutral
mitsubishi,xforce,ultimate,2024,suv,"sao xi nhan và đèn phanh bé tí thế vẫn qua kiểm định đăng kiểm được nhỉ  tất nhiên là độ chế được nhưng nó không hay bằng zin, động cơ thì xpander đi 7 người còn được thì con này 5 người không là vấn đề, ở ngoài nhìn hầm hố",neutral
nissan,almera,,2025,sedan,"Anh đi từ 2021 đến giờ. Trc hay chạy con City đời 2016. Nói thật. Ae ai chạy con này khoảng 1 tuần, đảm bảo quay lại mấy con cùng phân khúc, chán ngay. Nếu so sánh với Astist hay Cerato 1.6 thì nói thật tăng tốc 2 em H C ko có cửa. Hãy cảm nhận rồi phán xét đó mới là người thông minh...",positive
toyota,yaris cross,máy xăng,2024,suv,"Lái mới đi phố, lái nhẹ nhàng, thì nên chọn Yaris cross, vì có cam 360 + adas + cảm biến trước sau. Xforce bản cao nhất vừa mắc hơn YC gần 60tr mà còn thiếu tùm lum, mua về độ thêm ko khéo lệch cả 100 tr so với YC ấy chứ",positive
toyota,corolla cross,v,2024,suv,Cứ ăn chắc mặc bền nên tôi chọn Toyota,positive
skoda,slavia,style,2025,sedan,"gầm con này còn cao hơn 1 số thằng ""giả gầm cao"" CUV ah",positive
kia,seltos,,2025,suv,"Bản cũ ngoài 1.4 DCT ly hợp kép thì còn 1.6 hộp số AT có cấp với từng phiên bản song song, rõ ràng hộp số lần này là cải lùi.",negative
skoda,slavia,style,2025,sedan,con xanh nõn chuối độ đẹp thế có info ko bác,positive
honda,city,1.5 rs,2024,sedan,"Mình mới chạy city RS từ tháng 11 chạy hơn nghìn km có 2 điểm khó ưa nhất, chạy ồn hơn so với các xe khác cùng phân khúc và đèn tự động thỉnh thoảng không tắt pha, lúc lại tắt khi gặp đèn đường hoặc nhà dân ven đường.
Ưu điểm ae xem trong video có hết r nha !",negative
toyota,yaris cross,máy xăng,2024,suv,"YC cảm giác vẫn có sự cân bằng nào đó ở mọi yếu tố. Máy yếu nhưng DCVT lại khiến cho việc tăng tốc ko quá ì ạch. Tiền va chạm ở 50km/h nhừn cũng khá hợp lý, tránh những lúc ô tô bị phanh gấp ở tốc độ quá cao, sẽ gây dồn toa phía sau. Nhìn chung là khá phù hợp cho lái mới. Thêm việc là các đại lý bảo dưỡng của Toy thường có giá khá rẻ ở 20000 km đầu tiên, ko bị gạ thuốc (cái này rất quan trọng vì không phải ai cũng hiểu biết về xe).",positive
